IDREGISTRO,MINS_WAIT,ACTIVIDAD
18005,1,Fruta
18009,2,Fruta
18020,6,Refrigerado
18021,6,Refrigerado
18027,33,Refrigerado
18028,3,Fruta
18031,6,Fruta
18032,2,Fruta
18036,7,Refrigerado
18038,113,Congelado
18043,18,Fruta
18055,0,Fruta
18064,11,Fruta
18065,37,Congelado
18068,1,Refrigerado
18070,6,Congelado
18072,18,Refrigerado
18080,111,Congelado
18086,3,Fruta
18087,82,Congelado
18090,10,Refrigerado
18093,7,Fruta
18099,26,Refrigerado
18101,0,Congelado
17587,3,Congelado
17595,0,Refrigerado
17603,24,Refrigerado
17607,2,Refrigerado
17612,0,Refrigerado
17615,0,Refrigerado
17620,13,Refrigerado
17623,0,Refrigerado
17625,0,Refrigerado
17629,0,Refrigerado
17633,5,Fruta
17638,0,Refrigerado
17639,0,Refrigerado
17651,30,Refrigerado
17653,0,Refrigerado
17658,0,Fruta
17660,4,Fruta
17665,0,Fruta
17667,16,Refrigerado
17668,1,Refrigerado
17673,5,Refrigerado
17677,0,Refrigerado
17686,17,Refrigerado
17691,1,Fruta
17693,4,Fruta
17696,1,Fruta
17700,11,Refrigerado
17706,17,Congelado
17708,10,Congelado
17718,1,Fruta
17722,63,Congelado
17723,94,Congelado
17728,181,Congelado
19376,1,Fruta
19378,28,Congelado
19379,1,Refrigerado
19380,1,Fruta
19381,12,Fruta
19382,52,Congelado
19383,9,Refrigerado
19384,10,Refrigerado
19385,109,Congelado
19387,7,Fruta
19388,5,Refrigerado
19389,6,Refrigerado
19390,7,Fruta
19391,104,Refrigerado
19392,2,Fruta
19393,16,Refrigerado
19394,14,Refrigerado
19395,18,Congelado
19396,13,Refrigerado
19397,42,Refrigerado
19398,11,Refrigerado
19399,5,Fruta
19400,33,Fruta
19401,6,Refrigerado
19402,50,Fruta
19403,2,Refrigerado
19404,24,Fruta
19404,24,Fruta
19405,23,Fruta
19406,112,Congelado
19407,16,Refrigerado
15227,1,Congelado
15228,0,Refrigerado
15229,39,Refrigerado
15230,0,Refrigerado
15231,0,Congelado
15233,0,Refrigerado
15234,0,Congelado
15237,0,Refrigerado
15238,2,Refrigerado
15239,0,Refrigerado
15240,0,Refrigerado
15242,0,Refrigerado
15243,0,Refrigerado
15249,3,Refrigerado
15250,0,Refrigerado
15252,0,Refrigerado
15254,0,Refrigerado
15255,0,Refrigerado
15257,3,Refrigerado
15258,1,Refrigerado
15259,0,Refrigerado
15260,0,Refrigerado
15261,9,Refrigerado
15263,0,Refrigerado
15264,0,Refrigerado
15265,0,Congelado
15266,0,Refrigerado
15268,0,Refrigerado
15269,1,Refrigerado
15270,1,Refrigerado
15271,0,Refrigerado
15273,0,Refrigerado
15274,11,Refrigerado
15275,10,Refrigerado
18102,0,Refrigerado
18107,66,Refrigerado
18109,2,Refrigerado
18113,13,Refrigerado
18119,2,Refrigerado
18122,3,Refrigerado
18144,3,Congelado
18146,72,Refrigerado
18147,0,Congelado
18148,12,Refrigerado
18151,2,Refrigerado
18152,40,Refrigerado
18154,18,Refrigerado
18159,2,Refrigerado
18162,7,Refrigerado
18169,0,Refrigerado
18176,143,Refrigerado
18181,238,Refrigerado
18184,0,Refrigerado
18190,0,Refrigerado
18191,0,Refrigerado
18193,0,Refrigerado
18197,154,Fruta
18206,0,Refrigerado
18207,0,Refrigerado
18208,0,Refrigerado
18212,3,Refrigerado
18218,107,Fruta
17732,0,Refrigerado
17735,9,Refrigerado
17737,2,Congelado
17740,25,Congelado
17746,1,Fruta
17748,102,Congelado
17748,102,Congelado
17754,16,Congelado
17768,204,Refrigerado
17770,0,Refrigerado
17773,1,Refrigerado
17784,1,Refrigerado
17803,2,Refrigerado
17821,1,Congelado
17826,1,Congelado
17850,9,Refrigerado
17882,0,Refrigerado
17883,0,Refrigerado
17885,0,Refrigerado
17886,0,Refrigerado
17888,0,Refrigerado
17889,0,Refrigerado
17901,2,Refrigerado
17911,0,Refrigerado
17916,0,Refrigerado
17917,0,Congelado
17933,0,Refrigerado
17934,0,Refrigerado
17936,69,Refrigerado
19408,9,Refrigerado
19409,1,Refrigerado
19410,62,Congelado
19411,0,Fruta
19412,1,Fruta
19413,4,Refrigerado
19414,103,Congelado
19415,0,Refrigerado
19416,16,Refrigerado
19417,11,Refrigerado
19418,12,Fruta
19419,11,Fruta
19420,9,Fruta
19421,8,Refrigerado
19422,17,Refrigerado
19423,2,Fruta
19424,9,Fruta
19425,8,Refrigerado
19426,1,Fruta
19427,0,Fruta
19428,3,Refrigerado
19429,3,Refrigerado
19430,91,Congelado
19431,2,Refrigerado
19441,3,Fruta
19442,17,Fruta
19443,40,Congelado
19444,8,Congelado
19445,31,Congelado
19446,3,Fruta
19447,17,Congelado
19448,3,Refrigerado
19449,0,Refrigerado
15276,0,Refrigerado
15278,0,Refrigerado
15280,1,Congelado
15281,2,Refrigerado
15282,0,Refrigerado
15283,10,Refrigerado
15284,11,Refrigerado
15285,14,Refrigerado
15286,0,Refrigerado
15287,19,Refrigerado
15289,26,Fruta
15290,14,Refrigerado
15291,22,Fruta
15292,5,Refrigerado
15293,18,Fruta
15294,25,Congelado
15296,12,Refrigerado
15298,78,Refrigerado
15304,4,Fruta
15307,2,Fruta
15308,4,Refrigerado
15309,3,Refrigerado
15310,13,Fruta
15312,0,Refrigerado
15313,1,Refrigerado
15314,11,Congelado
15315,23,Refrigerado
15316,4,Fruta
15317,23,Refrigerado
15318,21,Refrigerado
15319,1,Fruta
15322,9,Refrigerado
18226,0,Congelado
18227,62,Fruta
18234,0,Congelado
18237,0,Refrigerado
18238,0,Refrigerado
18240,0,Refrigerado
18244,0,Refrigerado
18247,0,Refrigerado
18249,0,Refrigerado
18253,0,Refrigerado
18254,0,Refrigerado
18257,43,Refrigerado
18259,0,Refrigerado
18266,0,Refrigerado
18269,0,Refrigerado
18273,0,Refrigerado
18275,0,Refrigerado
18278,0,Congelado
18280,0,Congelado
18281,0,Refrigerado
18285,0,Refrigerado
18288,0,Refrigerado
18291,0,Congelado
18294,0,Refrigerado
18296,7,Refrigerado
18299,0,Refrigerado
18300,0,Refrigerado
18303,0,Refrigerado
18308,0,Refrigerado
18311,0,Refrigerado
18312,6,Refrigerado
18315,2,Refrigerado
18317,0,Fruta
18319,1,Refrigerado
18323,2,Refrigerado
17938,9,Refrigerado
17944,2,Refrigerado
17947,0,Refrigerado
17958,25,Refrigerado
17959,0,Refrigerado
17961,35,Refrigerado
17966,14,Refrigerado
17976,0,Refrigerado
17977,2,Refrigerado
17979,0,Refrigerado
17984,0,Refrigerado
17988,0,Refrigerado
17992,0,Refrigerado
17995,0,Congelado
18004,88,Refrigerado
18007,13,Refrigerado
18010,3,Fruta
18014,131,Congelado
18015,3,Refrigerado
18016,3,Fruta
18025,48,Congelado
18026,48,Refrigerado
18033,6,Fruta
18039,113,Congelado
18041,25,Fruta
18056,12,Fruta
18062,24,Refrigerado
18067,14,Congelado
18069,6,Fruta
18092,2,Congelado
18103,91,Congelado
20545,19,Congelado
20613,3,Refrigerado
20952,0,Refrigerado
20980,0,Refrigerado
21076,2,Refrigerado
21274,142,Refrigerado
21326,0,Refrigerado
21346,4,Refrigerado
21374,4,Refrigerado
21431,1,Fruta
21457,12,Congelado
21458,6,Fruta
20298,11,Refrigerado
20318,27,Fruta
20524,1,Fruta
20609,3,Refrigerado
20711,8,Refrigerado
20740,3,Fruta
20778,15,Refrigerado
21023,8,Refrigerado
21091,5,Fruta
21107,4,Congelado
21421,49,Congelado
21430,62,Refrigerado
21480,10,Congelado
20322,17,Congelado
20352,48,Congelado
20518,1,Refrigerado
20581,7,Congelado
20617,1,Refrigerado
20678,78,Congelado
20759,1,Refrigerado
20869,4,Refrigerado
20902,227,Congelado
20962,0,Congelado
21014,8,Refrigerado
21073,72,Congelado
21338,0,Refrigerado
21467,47,Congelado
20341,18,Refrigerado
20391,0,Refrigerado
20799,13,Congelado
20818,3,Fruta
20927,19,Refrigerado
20976,0,Refrigerado
21029,6,Refrigerado
21165,42,Refrigerado
21325,0,Congelado
19505,4,Refrigerado
19506,6,Refrigerado
19514,1,Refrigerado
19525,5,Refrigerado
19528,3,Congelado
19629,16,Refrigerado
19631,27,Fruta
19678,16,Refrigerado
19690,68,Congelado
19707,40,Refrigerado
19709,7,Refrigerado
19713,107,Congelado
19727,1,Fruta
19733,6,Fruta
19741,77,Congelado
19783,0,Congelado
19785,68,Refrigerado
19812,47,Refrigerado
19814,182,Refrigerado
19870,137,Refrigerado
19886,0,Refrigerado
19888,0,Refrigerado
19890,0,Congelado
19899,0,Refrigerado
19937,8,Refrigerado
19940,0,Refrigerado
19532,6,Refrigerado
19564,0,Refrigerado
19592,18,Refrigerado
19622,34,Refrigerado
19668,29,Refrigerado
19691,2,Refrigerado
19699,1,Refrigerado
19712,33,Refrigerado
19721,3,Congelado
19723,0,Fruta
19728,10,Fruta
19751,34,Congelado
19752,29,Congelado
19755,6,Fruta
19803,4,Refrigerado
19806,6,Refrigerado
19808,11,Refrigerado
19824,5,Refrigerado
19835,2,Refrigerado
19872,0,Refrigerado
19876,0,Refrigerado
19516,47,Refrigerado
19527,0,Refrigerado
19536,2,Refrigerado
19571,89,Refrigerado
19645,1,Refrigerado
19662,63,Congelado
19689,6,Refrigerado
19716,4,Fruta
19724,0,Fruta
19737,7,Refrigerado
19740,46,Congelado
19742,6,Refrigerado
19747,11,Fruta
19750,13,Congelado
19754,53,Refrigerado
19811,3,Refrigerado
19813,183,Refrigerado
19815,34,Refrigerado
19825,2,Refrigerado
19501,7,Refrigerado
19511,0,Refrigerado
19543,0,Refrigerado
19557,246,Refrigerado
19655,10,Refrigerado
19680,14,Refrigerado
19725,2,Fruta
19744,6,Refrigerado
19781,36,Congelado
19826,16,Refrigerado
19833,0,Refrigerado
19858,0,Refrigerado
19860,0,Congelado
19874,0,Refrigerado
19878,0,Refrigerado
19885,0,Refrigerado
19895,0,Refrigerado
19901,9,Refrigerado
19910,0,Congelado
19920,0,Refrigerado
19924,0,Refrigerado
19926,0,Refrigerado
19928,0,Refrigerado
19935,0,Refrigerado
19938,0,Congelado
19502,5,Refrigerado
19507,25,Refrigerado
19509,4,Refrigerado
19548,84,Refrigerado
19583,158,Fruta
19608,16,Refrigerado
19637,11,Refrigerado
19667,53,Refrigerado
19686,4,Refrigerado
19701,0,Fruta
19706,54,Congelado
19708,4,Fruta
19710,38,Refrigerado
19734,3,Refrigerado
19743,8,Refrigerado
19748,9,Fruta
19782,34,Refrigerado
19807,6,Refrigerado
19816,9,Refrigerado
19818,6,Refrigerado
19829,28,Refrigerado
19867,0,Refrigerado
19948,0,Refrigerado
19952,0,Congelado
19955,7,Refrigerado
19958,0,Refrigerado
19959,7,Fruta
19965,0,Refrigerado
19969,0,Refrigerado
19973,2,Refrigerado
19974,0,Refrigerado
19980,0,Congelado
19988,4,Refrigerado
19989,2,Fruta
19993,9,Refrigerado
19996,4,Refrigerado
19998,3,Fruta
20000,3,Fruta
20002,4,Fruta
20004,72,Refrigerado
20012,7,Fruta
20013,3,Fruta
20015,1,Fruta
20024,9,Congelado
20025,2,Fruta
20041,0,Refrigerado
20052,0,Refrigerado
20059,0,Congelado
20060,0,Refrigerado
20083,0,Refrigerado
20086,0,Refrigerado
20088,0,Refrigerado
20302,2,Refrigerado
20309,85,Congelado
20369,23,Refrigerado
19508,1,Refrigerado
19524,6,Refrigerado
19568,123,Refrigerado
19593,18,Refrigerado
19605,123,Congelado
19611,44,Congelado
19648,97,Refrigerado
19693,84,Refrigerado
19703,46,Refrigerado
19756,74,Refrigerado
19763,91,Congelado
19786,0,Fruta
19804,191,Refrigerado
19820,6,Refrigerado
19831,1,Refrigerado
19838,4,Congelado
19840,3,Refrigerado
19862,0,Refrigerado
19866,0,Refrigerado
19881,0,Refrigerado
19882,0,Refrigerado
19889,0,Refrigerado
19891,0,Refrigerado
19898,0,Refrigerado
20368,0,Congelado
20386,6,Refrigerado
20386,6,Refrigerado
20499,118,Refrigerado
20553,1,Fruta
20553,1,Fruta
20595,4,Refrigerado
20738,7,Refrigerado
20745,1,Fruta
20746,2,Refrigerado
20752,7,Refrigerado
20774,17,Fruta
20789,22,Refrigerado
20792,64,Congelado
20797,48,Congelado
20804,1,Congelado
20822,5,Fruta
20846,6,Congelado
20863,48,Refrigerado
20871,0,Refrigerado
20881,0,Refrigerado
20889,0,Refrigerado
20918,0,Refrigerado
20939,2,Refrigerado
20947,8,Refrigerado
20967,3,Refrigerado
21006,0,Refrigerado
19902,4,Refrigerado
19905,0,Refrigerado
19907,0,Refrigerado
19911,0,Refrigerado
19913,0,Refrigerado
19917,0,Refrigerado
19918,0,Refrigerado
19921,0,Refrigerado
19925,0,Congelado
19932,0,Refrigerado
19936,27,Refrigerado
19939,0,Refrigerado
19942,0,Refrigerado
19944,0,Refrigerado
19947,0,Congelado
19949,4,Refrigerado
19951,0,Congelado
19954,0,Refrigerado
19956,0,Congelado
19961,0,Congelado
19963,3,Refrigerado
19964,0,Refrigerado
19966,50,Refrigerado
19970,0,Congelado
19971,0,Refrigerado
19972,0,Congelado
19976,0,Congelado
19977,0,Refrigerado
19978,0,Refrigerado
19982,22,Refrigerado
19986,13,Fruta
19987,1,Fruta
19990,1,Fruta
19991,8,Fruta
20336,128,Congelado
20530,11,Refrigerado
20550,28,Congelado
20689,6,Refrigerado
20743,11,Congelado
20795,36,Refrigerado
20911,219,Fruta
20944,0,Refrigerado
20956,0,Refrigerado
20993,0,Refrigerado
21016,0,Refrigerado
21071,134,Congelado
21082,9,Fruta
21102,2,Fruta
21109,16,Fruta
21109,17,Fruta
21181,4,Refrigerado
21204,2,Refrigerado
21221,7,Refrigerado
21235,0,Refrigerado
21267,1,Refrigerado
21277,0,Refrigerado
21301,109,Refrigerado
21303,0,Congelado
21336,2,Refrigerado
21357,4,Fruta
21359,0,Refrigerado
21411,0,Refrigerado
21418,3,Fruta
21422,2,Fruta
21429,0,Fruta
19999,3,Fruta
20001,3,Congelado
20009,22,Congelado
20020,25,Fruta
20021,2,Fruta
20023,0,Congelado
20027,6,Fruta
20029,37,Fruta
20032,5,Fruta
20033,2,Refrigerado
20034,0,Refrigerado
20044,23,Refrigerado
20048,0,Refrigerado
20049,0,Refrigerado
20050,0,Refrigerado
20054,0,Refrigerado
20057,0,Refrigerado
20058,4,Refrigerado
20063,0,Congelado
20065,0,Refrigerado
20082,0,Refrigerado
20089,0,Refrigerado
20092,0,Refrigerado
20093,0,Refrigerado
20094,0,Refrigerado
20300,82,Congelado
20313,2,Fruta
20329,63,Congelado
20350,37,Congelado
20381,2,Refrigerado
20384,1,Refrigerado
20310,16,Fruta
20315,5,Refrigerado
20404,0,Congelado
20527,22,Refrigerado
20579,2,Congelado
20786,39,Congelado
20941,0,Refrigerado
21314,60,Congelado
21330,0,Congelado
21434,0,Refrigerado
21441,37,Refrigerado
21443,78,Congelado
21445,4,Fruta
21451,36,Refrigerado
21475,31,Refrigerado
21486,8,Congelado
20289,33,Refrigerado
20290,9,Refrigerado
20305,62,Congelado
20323,15,Refrigerado
20353,69,Refrigerado
20425,37,Refrigerado
20428,144,Fruta
20433,16,Refrigerado
20496,5,Refrigerado
20510,9,Fruta
20513,1,Fruta
20515,2,Fruta
20523,0,Refrigerado
20541,57,Refrigerado
20562,0,Refrigerado
20562,0,Refrigerado
20570,1,Refrigerado
20574,42,Refrigerado
20585,8,Congelado
20608,0,Refrigerado
20621,7,Refrigerado
20660,143,Congelado
20696,87,Fruta
20295,4,Fruta
20330,39,Refrigerado
20559,12,Fruta
20769,43,Refrigerado
20779,21,Refrigerado
20923,0,Refrigerado
21081,3,Fruta
21105,7,Refrigerado
21169,19,Refrigerado
21236,0,Refrigerado
21304,11,Refrigerado
21317,2,Refrigerado
21372,0,Congelado
21442,55,Refrigerado
21489,5,Congelado
21498,56,Congelado
20344,39,Refrigerado
20372,29,Refrigerado
20544,48,Congelado
20702,66,Congelado
20764,124,Refrigerado
20777,20,Refrigerado
20787,1,Fruta
20803,25,Refrigerado
20806,0,Fruta
20807,1,Congelado
20810,155,Congelado
20814,14,Congelado
20820,4,Fruta
20823,0,Refrigerado
20843,48,Refrigerado
20844,39,Refrigerado
20845,39,Refrigerado
20851,2,Refrigerado
20861,7,Refrigerado
20866,21,Refrigerado
20867,2,Refrigerado
20872,2,Refrigerado
20873,0,Refrigerado
20876,0,Refrigerado
20879,2,Refrigerado
20558,1,Fruta
20577,1,Fruta
20619,13,Refrigerado
20809,118,Congelado
20841,0,Fruta
20858,3,Refrigerado
20891,0,Refrigerado
20920,0,Refrigerado
20930,10,Refrigerado
20932,47,Fruta
20934,0,Refrigerado
20978,15,Refrigerado
20992,2,Refrigerado
21003,5,Refrigerado
21046,10,Refrigerado
21058,32,Refrigerado
21309,0,Refrigerado
21324,4,Refrigerado
21345,0,Refrigerado
21378,53,Refrigerado
21427,11,Refrigerado
21433,10,Fruta
21439,2,Refrigerado
21450,11,Congelado
21466,34,Congelado
21491,18,Congelado
21542,0,Congelado
20333,67,Congelado
20365,11,Refrigerado
20571,20,Refrigerado
20603,81,Refrigerado
20692,96,Fruta
20710,28,Refrigerado
20753,5,Refrigerado
20847,0,Congelado
20854,2,Refrigerado
20893,0,Congelado
20898,0,Refrigerado
20906,0,Refrigerado
20908,0,Refrigerado
20910,119,Refrigerado
20912,0,Refrigerado
20914,0,Refrigerado
20916,0,Refrigerado
20928,0,Congelado
20935,0,Congelado
20953,14,Refrigerado
20960,0,Congelado
20972,3,Refrigerado
20973,2,Refrigerado
20983,0,Refrigerado
20989,0,Refrigerado
20991,3,Refrigerado
20301,1,Fruta
20306,5,Fruta
20308,2,Fruta
20351,9,Fruta
20363,1,Refrigerado
20379,4,Refrigerado
20511,15,Refrigerado
20526,79,Refrigerado
20583,67,Refrigerado
20594,0,Congelado
20612,26,Refrigerado
20730,1,Refrigerado
20757,74,Congelado
20945,0,Refrigerado
20957,0,Congelado
20979,14,Refrigerado
21166,0,Refrigerado
21229,0,Refrigerado
21288,0,Refrigerado
21294,0,Congelado
21406,0,Refrigerado
21496,11,Fruta
20327,5,Fruta
20604,3,Refrigerado
20793,0,Fruta
20824,21,Congelado
20904,246,Congelado
21002,5,Refrigerado
21004,0,Refrigerado
21008,0,Refrigerado
21010,4,Refrigerado
21012,0,Refrigerado
21019,3,Refrigerado
21021,86,Refrigerado
21031,3,Fruta
21032,3,Refrigerado
21041,12,Refrigerado
21048,0,Refrigerado
21048,0,Refrigerado
21064,43,Congelado
21075,214,Congelado
21078,1,Fruta
21085,19,Refrigerado
21090,8,Refrigerado
21092,5,Fruta
21097,16,Congelado
21098,77,Congelado
21099,34,Refrigerado
21103,1,Fruta
21202,37,Refrigerado
21222,1,Refrigerado
21226,1,Refrigerado
20299,6,Fruta
20314,0,Fruta
20362,2,Refrigerado
20378,10,Refrigerado
20522,6,Refrigerado
20543,5,Fruta
20567,0,Congelado
20606,13,Refrigerado
20756,3,Refrigerado
20931,9,Refrigerado
20963,0,Refrigerado
21170,16,Refrigerado
21327,0,Refrigerado
21361,0,Congelado
21423,0,Refrigerado
21493,0,Refrigerado
20380,2,Refrigerado
20724,1,Refrigerado
20888,73,Refrigerado
20901,0,Refrigerado
20917,134,Fruta
20936,0,Refrigerado
20961,0,Refrigerado
20965,0,Refrigerado
21087,14,Refrigerado
21230,5,Refrigerado
21240,0,Refrigerado
21279,235,Congelado
21282,0,Refrigerado
21289,0,Refrigerado
21290,0,Congelado
21291,0,Refrigerado
21292,0,Refrigerado
21293,61,Fruta
21296,28,Refrigerado
21308,0,Congelado
21310,0,Refrigerado
21318,0,Refrigerado
21319,0,Refrigerado
21332,0,Refrigerado
21335,3,Refrigerado
21337,0,Refrigerado
21344,0,Refrigerado
21347,101,Congelado
20311,5,Fruta
20573,12,Fruta
20950,40,Fruta
21000,0,Refrigerado
21051,39,Refrigerado
21056,5,Congelado
21079,104,Congelado
21171,11,Refrigerado
21306,0,Refrigerado
20304,1,Fruta
20319,21,Refrigerado
20325,46,Congelado
20468,47,Fruta
20796,32,Congelado
20862,4,Refrigerado
21100,130,Congelado
21302,0,Refrigerado
21350,0,Refrigerado
21358,11,Refrigerado
21360,0,Congelado
21375,0,Refrigerado
21376,0,Refrigerado
21401,0,Refrigerado
21403,0,Refrigerado
21405,0,Refrigerado
21425,8,Refrigerado
21426,38,Refrigerado
21428,0,Fruta
21432,88,Congelado
21438,16,Refrigerado
21447,1,Fruta
21449,3,Fruta
21459,6,Fruta
21464,23,Refrigerado
21468,45,Congelado
21470,3,Fruta
21474,34,Refrigerado
21479,3,Refrigerado
21483,99,Congelado
20402,0,Refrigerado
20670,175,Congelado
21089,10,Fruta
21300,0,Refrigerado
21322,0,Refrigerado
21333,0,Refrigerado
21342,2,Fruta
21352,0,Refrigerado
21444,0,Fruta
21448,14,Refrigerado
21469,25,Congelado
21469,26,Congelado
20312,16,Refrigerado
20328,32,Congelado
20411,261,Congelado
20549,14,Congelado
20598,0,Refrigerado
20607,11,Refrigerado
20685,38,Refrigerado
20758,73,Refrigerado
20874,0,Congelado
20880,0,Refrigerado
20925,0,Refrigerado
20974,2,Refrigerado
21163,0,Refrigerado
21264,0,Refrigerado
21271,0,Refrigerado
21316,0,Refrigerado
21343,0,Refrigerado
21355,7,Refrigerado
21364,35,Refrigerado
21476,12,Fruta
21484,1,Congelado
21485,1,Fruta
21487,115,Refrigerado
21494,0,Refrigerado
21495,14,Fruta
21225,1,Refrigerado
21228,0,Refrigerado
21273,0,Refrigerado
21278,0,Refrigerado
21280,204,Congelado
21281,0,Refrigerado
21285,0,Congelado
21287,0,Refrigerado
21295,0,Refrigerado
21299,0,Refrigerado
21305,0,Refrigerado
21307,0,Refrigerado
21313,168,Congelado
21323,0,Refrigerado
21328,0,Refrigerado
21329,0,Congelado
21331,0,Congelado
21334,90,Congelado
21339,0,Refrigerado
21340,0,Refrigerado
21341,0,Refrigerado
21348,0,Refrigerado
21351,0,Congelado
21356,0,Congelado
21363,0,Refrigerado
21366,0,Refrigerado
21369,0,Refrigerado
21370,30,Refrigerado
21371,0,Refrigerado
21373,33,Congelado
21379,0,Congelado
21404,0,Refrigerado
21424,0,Fruta
21477,26,Refrigerado
20370,22,Refrigerado
20655,275,Refrigerado
20788,55,Congelado
20856,137,Refrigerado
20890,0,Refrigerado
20919,0,Congelado
20933,2,Refrigerado
20938,0,Refrigerado
20977,0,Refrigerado
21017,3,Refrigerado
21053,93,Congelado
21057,0,Fruta
21084,15,Congelado
21320,0,Refrigerado
21408,2,Refrigerado
21410,3,Refrigerado
21416,0,Refrigerado
21453,20,Refrigerado
21455,4,Fruta
21462,5,Fruta
21471,0,Fruta
21472,5,Fruta
21473,32,Congelado
21478,14,Refrigerado
21481,1,Fruta
21482,3,Refrigerado
21492,3,Fruta
21503,2,Fruta
21504,11,Congelado
21506,45,Congelado
21507,0,Fruta
21541,8,Refrigerado
19503,22,Refrigerado
19510,130,Congelado
19529,14,Refrigerado
19533,0,Refrigerado
19549,0,Refrigerado
19566,244,Congelado
19584,154,Fruta
19657,52,Fruta
19675,1,Refrigerado
19696,1,Fruta
19698,18,Refrigerado
19711,1,Fruta
19715,2,Refrigerado
19717,31,Refrigerado
19720,0,Fruta
19736,129,Congelado
19762,5,Fruta
19790,14,Refrigerado
19801,6,Congelado
19836,4,Congelado
19836,1,Congelado
19869,0,Refrigerado
19883,50,Refrigerado
19887,0,Refrigerado
20340,8,Fruta
20472,6,Refrigerado
20521,9,Refrigerado
20542,6,Fruta
20618,1,Refrigerado
20766,46,Refrigerado
20780,0,Fruta
20791,12,Fruta
21106,2,Congelado
21121,128,Congelado
21175,7,Refrigerado
21315,0,Refrigerado
21321,0,Refrigerado
21377,0,Refrigerado
21456,0,Refrigerado
19894,0,Refrigerado
19900,0,Refrigerado
19915,0,Refrigerado
19922,70,Fruta
19930,1,Refrigerado
19933,12,Refrigerado
19943,0,Refrigerado
19945,0,Refrigerado
19960,0,Refrigerado
19997,8,Fruta
20011,0,Fruta
20014,11,Refrigerado
20019,5,Refrigerado
20035,2,Congelado
20042,4,Fruta
20047,1,Refrigerado
20053,43,Refrigerado
20090,0,Refrigerado
20339,11,Refrigerado
20357,4,Fruta
20420,75,Refrigerado
20488,6,Refrigerado
20535,11,Refrigerado
20588,7,Refrigerado
20602,16,Refrigerado
20628,6,Refrigerado
20718,9,Refrigerado
20731,143,Refrigerado
20733,116,Refrigerado
19512,0,Refrigerado
19513,0,Refrigerado
19518,34,Refrigerado
19518,34,Refrigerado
19520,9,Refrigerado
19522,0,Refrigerado
19531,20,Refrigerado
19545,0,Refrigerado
19596,64,Refrigerado
19612,44,Congelado
19625,38,Fruta
19687,53,Refrigerado
19694,0,Fruta
19695,0,Fruta
19704,6,Refrigerado
19719,1,Fruta
19729,5,Congelado
19732,88,Congelado
19738,19,Congelado
19745,1,Fruta
19757,32,Congelado
19805,0,Refrigerado
19809,6,Refrigerado
20512,8,Refrigerado
20725,28,Refrigerado
20773,1,Fruta
20785,3,Congelado
20805,1,Fruta
20812,2,Refrigerado
20819,43,Congelado
20819,43,Congelado
20842,0,Fruta
20865,24,Refrigerado
20913,0,Refrigerado
20986,0,Refrigerado
20994,0,Congelado
21020,0,Refrigerado
21095,75,Congelado
